"ID","AGE","WEIGHT","ID_NUMBER","GENDER","NATIONALITY"
11743,89,33,"OQ81468732GUS7126285H9016622",2,"Kazakhstan"
11744,7,98,"MN24801634DFP4167065O5700718",1,"Madagascar"
11745,15,80,"JH41373784HRS6115528Q4021042",2,"Comoros"
11746,81,76,"XC13164665QOY3638232E2084195",1,"Uruguay"
11747,68,136,"DR25374848YQM7575872J5464181",2,"Finland"
11748,34,65,"AC43831633JKT1726965H2167946",1,"Sao Tome and Principe"
11749,37,91,"WN26159293TOJ2472802G1216891",1,"Moldova"
11750,84,56,"JY41339588UXQ2597824P1498447",2,"Suriname"
11751,65,88,"DK52898809KWH0425470G5641958",1,"Mozambique"
11752,57,37,"HX87123084WSP6588829Q6733665",1,"Poland"
11753,68,44,"II52021559KDP7578649C2377371",2,"Albania"
11754,54,54,"XX53089311HCZ1535216E5638221",1,"Cyprus"
11755,76,80,"XN15375252RGC7591216F9734057",2,"Nicaragua"
11756,18,98,"RV25283463WPG4555363A8384418",2,"Swaziland"
11757,75,65,"KT51792475CYX6850681U2432331",2,"Venezuela"
11758,7,76,"RW98169464HQT7477442T0094583",2,"Andorra"
11759,41,139,"OQ68661214RWK2013718I4834325",2,"Senegal"
11760,68,132,"CV82432631ZTF3966521D4128232",1,"Uganda"
11761,21,123,"ZM88365486UAW2823437P5515255",1,"Fiji"
11762,4,45,"OG45626489XSB4317426G9934588",1,"Barbados"
11763,29,91,"UL34545157XUB1082795F6464013",1,"Taiwan"
11764,80,78,"QT33454838JJW1377407X8145224",2,"Myanmar"
11765,40,38,"CE36502814GZX6644405G8610667",2,"Norway"
11766,5,58,"SP33730751DDG4663676S1533096",2,"Åland Islands"
11767,85,33,"KS57429813LOM5134392R2245075",2,"Ecuador"
11768,3,111,"OS86710149SUG1128942Z9823068",1,"Oman"
11769,48,78,"ML07454201STM7407502H4785044",1,"Norway"
11770,86,73,"LE24264429LTI6857981L5886473",2,"American Samoa"
11771,37,103,"ZS24253687CWQ6443386I6235251",2,"Bonaire, Sint Eustatius and Saba"
11772,63,84,"HK52297074YTG7585321Y4074267",1,"Oman"
11773,2,115,"RE74786338BFU2674974B1135857",1,"Lesotho"
11774,30,60,"AF78377407CAH4251444D3875446",1,"Gibraltar"
11775,24,46,"PK28612492DQB2446348G7446816",2,"Bulgaria"
11776,37,83,"UY05572489RTX6538701Y6293992",1,"Uzbekistan"
11777,45,44,"FF61376368HLC8487410P8017747",2,"Belize"
11778,12,62,"NO64643531FPH0719418Z7863276",1,"Haiti"
11779,2,62,"JN68202110DFT6548454B3140700",1,"Bolivia"
11780,10,44,"XF71484734LWJ7613758I4724772",2,"Madagascar"
11781,6,127,"YQ66257454UGT2742878L6110673",1,"Viet Nam"
11782,35,76,"JC21476280TRR0436702U3780062",2,"Saint Helena, Ascension and Tristan da Cunha"
11783,37,108,"RE53767536ERQ8436898J5456055",1,"Côte D'Ivoire (Ivory Coast)"
11784,16,98,"YE11841826IBD4052644K2270438",1,"French Guiana"
11785,21,106,"HY86025657CQN8977789B6151124",1,"Czech Republic"
11786,21,132,"TV69648759VKX2590146N3127835",1,"Saint Martin"
11787,86,48,"EA24238620WIR5845384T4804366",1,"Serbia"
11788,25,62,"FR57983361UCE5788534M7413676",1,"Denmark"
11789,45,114,"QV73224687WPE8067141C4801120",1,"Honduras"
11790,19,106,"WI78143947QVL2116262Q5328934",2,"Russian Federation"
11791,37,131,"SW75384408BWT3403775P6003868",1,"Belarus"
11792,6,106,"CJ25551268KPR0475457J8176286",2,"Mayotte"
11793,80,106,"DS60499325WIY3124541T4496121",2,"Afghanistan"
11794,27,65,"UP14529235PVQ2475318N6786183",1,"Oman"
11795,49,131,"VC44816887MSS6172652N7134166",1,"Kiribati"
11796,23,109,"DB98415194SLJ0811964P8114145",1,"Belarus"
11797,12,116,"RB75281251ULR8047267C0357672",2,"Guam"
11798,28,95,"EG14219208PIY0174096N1831457",1,"Mali"
11799,31,90,"MW08955564GRK1767767Q7446225",2,"New Zealand"
11800,80,111,"LC51613872PBF6061820W5862735",1,"Denmark"
11801,26,88,"IN04868637XIV5034745C8252418",1,"French Guiana"
11802,40,114,"HB60325696HUJ8737546C5204435",2,"Myanmar"
11803,80,88,"QR40709889KDG3776353T6325338",2,"Myanmar"
11804,20,57,"NR48422218MID2371677D1673336",1,"Sao Tome and Principe"
11805,73,49,"VI31283527KBD3377337K1423816",1,"Anguilla"
11806,23,102,"DN83646914VFJ1146107F0755363",1,"Malta"
11807,61,41,"VE53194735NEU3403712U9359371",1,"Gabon"
11808,65,62,"EP63046835YHS6583167G4387677",2,"South Georgia and The South Sandwich Islands"
11809,5,75,"PT18478412JOT0948207P4545062",1,"British Indian Ocean Territory"
11810,67,68,"NO16424368SXI3341588L1371257",1,"Isle of Man"
11811,68,139,"QE92585947AHI4862157O2219954",2,"Denmark"
11812,13,132,"MV08339191EPU3686969R2722743",2,"Slovenia"
11813,16,104,"WR82268728YTR3450161E3431816",1,"United Kingdom (Great Britain)"
11814,38,84,"BS34537485KCN1104382W6712254",2,"Uruguay"
11815,41,50,"SX42175978JYW4275236I6428545",2,"Colombia"
11816,17,138,"PV52378203LHQ2681186I4742133",1,"Singapore"
11817,40,93,"IU56582903WVE2268496R9576982",2,"Egypt"
11818,32,63,"HE05451220WLG9780667I4574619",2,"Saint Martin"
11819,32,104,"IK34307351RGG9971848P6361272",2,"Poland"
11820,32,53,"WE06565288GRU5354251R1514612",1,"Bangladesh"
11821,76,96,"HE37018383UEA7564302V3127825",1,"Belgium"
11822,29,120,"RC52121274WVV8752816G5380829",1,"Germany"
11823,60,59,"QE57409642UHP0952667B7987611",1,"Pitcairn Islands"
11824,49,98,"AF88158156PFD0675386A5699038",2,"Seychelles"
11825,27,59,"PF04768657HNL7865683P6973315",1,"Estonia"
11826,48,73,"QK56443728EWO6884548O3836579",2,"Kenya"
11827,11,88,"JB13709891LFS6482022E5405143",1,"Barbados"
11828,25,114,"JQ02488720KXB7863738X3696287",2,"Austria"
11829,27,92,"UY52511921DUL2821411E8070565",1,"Macedonia"
11830,66,100,"LK79375822LTN9594057I2424104",2,"Holy See (Vatican City State)"
11831,15,84,"SE55433867FXQ8468545S1833443",1,"Benin"
11832,67,55,"FV73746108TVD7048185K6626642",1,"Eritrea"
11833,46,137,"TI76229534KAP3131546S7584875",1,"Wallis and Futuna"
11834,23,101,"RA25502150LID6518711K0364461",2,"Åland Islands"
11835,57,43,"HK28683226JOG4170321U8426873",1,"Georgia"
11836,2,88,"IV61837868REM0166747S9426547",2,"Kuwait"
11837,29,106,"VS81380008SQV8282001L1318772",1,"Papua New Guinea"
11838,37,49,"MW62319787QDK2230461G2452852",2,"Greenland"
11839,44,32,"VT40525436ZIU7267669B6312424",1,"Aruba"
11840,31,53,"MN15347224BTH7615866J8484297",2,"Romania"
11841,37,62,"FY41826873MFR7933753H3258393",1,"Cape Verde"
11842,61,81,"DS12047795MQV8132392W2928567",1,"Peru"
11843,14,92,"OR52946572ETF4419524C5468710",2,"Falkland Islands"
11844,43,37,"ER22526771UQN1518224A7144954",1,"Myanmar"
11845,62,75,"OT43152673AIR7449589Y4235158",1,"Suriname"
11846,50,44,"FO93618659QOL8045223D8983785",1,"Armenia"
11847,81,93,"TN86303573FBM4112194K4924907",1,"Liberia"
11848,21,135,"VN12309142IXE0250472M5283146",2,"Dominican Republic"
11849,83,126,"FP56236653BFL2675546F8631765",1,"New Caledonia"
11850,11,85,"NI74644453SGG2788979Z4563589",1,"United States Minor Outlying Islands"
11851,78,123,"KI22633266MIV1661715O5007730",2,"Senegal"
11852,39,101,"FB45022953DMH8763133T6517149",2,"American Samoa"
11853,84,35,"BK54795862QSS1032328X1520537",1,"New Zealand"
11854,78,65,"PW36319392YML7415848K6184540",1,"Mauritius"
11855,56,42,"TH48593253QDI8415478A1653686",2,"Estonia"
11856,25,104,"NW37658046AWN1928377W1771827",2,"Guadeloupe"
11857,43,66,"OK85580406ZRQ7392014V6396648",2,"Guernsey"
11858,85,46,"BQ20276983JUY4712154D7791516",1,"Turkmenistan"
11859,9,41,"XU57774062KLN3758527H6018895",2,"Switzerland"
11860,48,42,"RX62164134QCK2941374K4835868",1,"Cook Islands"
11861,76,134,"TW68724275XMO4218126Y4732262",1,"Eritrea"
11862,23,31,"GJ41613515KNY8726309O6258735",2,"Cuba"
11863,67,113,"KU67438797NEN2146337A0221541",2,"Chile"
11864,26,100,"VN90834976QNH8774328D0658470",2,"Gambia"
11865,14,93,"UD03211672TJL8471496O6926691",1,"Latvia"
11866,39,42,"VA73184821DHM5726558S3089552",1,"Greece"
11867,26,118,"IU72562481BLZ5177563I1705486",2,"Mauritania"
11868,18,106,"WT68826505TPN3864557I8675537",1,"Ghana"
11869,20,55,"NZ83542943KHB5777201I3571440",2,"Estonia"
11870,56,107,"LI81643548WYV2942943P3376376",2,"San Marino"
11871,22,41,"TX82270192NWG2068302N8898484",2,"Nepal"
11872,5,83,"CT83213212YLH3367821I2132544",2,"Guam"
11873,79,94,"CS77034883VEB4266402N3960477",1,"Palestine, State of"
11874,17,133,"LP63126366ACO3774334P5722103",1,"Saint Kitts and Nevis"
11875,8,121,"CR72173586ESS1695381N7994527",1,"Kazakhstan"
11876,61,97,"GQ11656691MOU9110648B4032835",1,"Jordan"
11877,42,45,"GE91580840LMK4448749H3467758",1,"Congo, the Democratic Republic of the"
11878,13,31,"PV06137427REU8553732P1591848",2,"Ethiopia"
11879,7,57,"PE27892783LUZ5273115G8688687",1,"Russian Federation"
11880,3,103,"OW45331224KNS1260642C8556838",2,"Cayman Islands"
11881,86,47,"JX84053178KBQ5974691G3658428",1,"Sri Lanka"
11882,32,130,"GB13515378TIK4511889N4914167",2,"Costa Rica"
11883,76,39,"NC46771342YKT1022719M9485793",2,"South Georgia and The South Sandwich Islands"
11884,6,119,"PR44664553LHQ4761523E2751969",2,"Djibouti"
11885,67,130,"II41719823VHG5444331L3248651",1,"Benin"
11886,27,96,"VE02655336UWW9136582H2160476",2,"Christmas Island"
11887,69,50,"VV42848570CDX2833148E1844724",2,"Bahrain"
11888,28,41,"HK52111423FTU7929128B2674293",1,"Sao Tome and Principe"
11889,67,93,"NQ59513142CTY8270773X7456011",1,"Gambia"
11890,54,100,"TX87728249IBK7405735N8421738",2,"Saudi Arabia"
11891,74,127,"EM50824762TSU1456477A8566653",1,"Guam"
11892,3,45,"IW25524072VTS7744651F3504026",2,"Lebanon"
11893,60,84,"SB65481772WPC4368813X4553043",1,"Turks and Caicos Islands"
11894,62,56,"SD66484797LXU7460326F0829329",2,"Ireland"
11895,87,99,"YN37021142JQH3552562F9043319",1,"Finland"
11896,80,45,"KA96116711KMY7283851Y3414019",1,"Paraguay"
11897,77,119,"QG81492684CKA5911262J6514267",1,"Martinique"
11898,25,128,"XG35244414NLM7861328G8988238",1,"Albania"
11899,70,86,"DQ07586231PJS2554544K1546918",2,"Dominican Republic"
11900,88,39,"HE15832563ACY6245134K7781658",1,"Italy"
11901,1,78,"RW36624704HBW8951824Y2047056",1,"Solomon Islands"
11902,77,136,"RO83244193WPR2562279D7884473",1,"Peru"
11903,70,104,"HM11785232YQF4634171K6948262",2,"Suriname"
11904,66,97,"VW37365684VWN8064758S8033526",1,"Burkina Faso"
11905,77,94,"IC64485457VZJ8490068P2521742",1,"Rwanda"
11906,60,96,"WU27048394QNN6742499M2655887",1,"Germany"
11907,67,99,"EQ64822325OSV4286797N5254524",1,"Saint Kitts and Nevis"
11908,49,75,"VO85367386BIW2706281P6541126",1,"Tonga"
11909,68,102,"WD98267863IWO9807777K4623430",1,"Bosnia and Herzegovina"
11910,22,79,"DX77762213VRE6824589Q9366930",1,"Sri Lanka"
11911,56,37,"EJ87591454PXB1429042O0618848",1,"Gabon"
11912,81,74,"RI95452926KQH8245796W3089886",2,"Germany"
11913,45,120,"JY69178366MKG5431462O8412448",1,"Saint Vincent and The Grenadines"
11914,8,55,"VO32589356OSB6642277N1789417",2,"Faroe Islands"
11915,38,73,"IV15514788MKH7725871T4653147",2,"Jordan"
11916,44,72,"DY44288767ODJ5882602M7332082",2,"Cocos (Keeling) Islands"
11917,20,32,"KF91536233WUW4158392P2783865",2,"Bahamas"
11918,60,120,"AJ74354509GZM2724783Y7185658",1,"Kazakhstan"
11919,62,45,"MP17667097KWB6088448K9484071",1,"Antarctica"
11920,21,87,"PY44883318MUA2633554F1355334",2,"Algeria"
11921,72,79,"TS47492522CBE1388208I4618176",2,"Virgin Islands, British"
11922,2,55,"CW22642521XUW8862128R2882368",2,"Cape Verde"
11923,16,140,"LK92267228XJG3331038X8740168",1,"Guyana"
11924,52,109,"UX90141771KQR2163390N4101110",2,"French Polynesia"
11925,9,100,"PU88472765TJN7337289B7112796",1,"Venezuela"
11926,45,112,"XH69562263VUO2486093J1204211",1,"Portugal"
11927,61,49,"SE78189815BXO6373545L7305677",2,"Eritrea"
11928,30,97,"PQ22679744TWK3582268F5597690",1,"Bermuda"
11929,80,70,"TD85687527QHI6633658I4188875",1,"Gabon"
11930,43,84,"UM79835281TAB6426273W9704496",1,"Thailand"
11931,60,55,"FB48547933ZJS3641491S4123922",2,"Slovenia"
11932,76,108,"NS31582913SFS1273286U3562623",2,"Estonia"
11933,64,77,"HC29412082GBU7798185W9612447",1,"Equatorial Guinea"
11934,55,78,"QU73544371VKA9412189I6892828",1,"Maldives"
11935,73,89,"JK68467342QLX1591454S5531112",2,"United States"
11936,2,72,"MK15044273QMR3555542S3516257",2,"Belize"
11937,35,74,"XD61770178XXQ3157447E4421427",1,"Sudan"
11938,31,59,"PW78010832PNH8651617L0365649",1,"Philippines"
11939,86,100,"XE60742512PDP6878218Y3156496",1,"United States Minor Outlying Islands"
11940,67,36,"GJ07176415PIY5661578C6223500",1,"Equatorial Guinea"
11941,73,72,"OJ38571177YFN6774718V0745424",1,"Cyprus"
11942,4,70,"RO31625858DVR3875069E7386757",2,"Libya"
11943,80,47,"GI64051411NBP5194125G4258079",2,"Niger"
11944,69,102,"RE94527267KDQ6688540M7111505",1,"Palau"
11945,74,121,"MD23223391PMX5473773R0536364",2,"Malaysia"
11946,7,43,"TY64687915UUD8761911S5272507",1,"Venezuela"
11947,4,136,"QK23522176NVQ3928137J2566377",1,"Burkina Faso"
11948,82,72,"NP17837457RFB7332182M7286061",2,"Ukraine"
11949,56,59,"IQ83209593QLL8618670U4256386",1,"Anguilla"
11950,73,114,"JG64232518PXV0536457M5892725",1,"Colombia"
11951,75,98,"SO22048865TLG1184922P8683493",2,"Palau"
11952,37,112,"KF35123606BNY2864841L5282438",2,"Greece"
11953,30,31,"SA74099167QQY2545555W7269410",2,"Cook Islands"
11954,58,40,"TR33910413IQS1307678Y4549292",2,"Antarctica"
11955,78,49,"JJ63190077MUW3114706U1331245",1,"Mali"
11956,87,36,"BC96635187VVO2107325D5074647",1,"Guernsey"
11957,12,44,"SB17737282GLQ7766038Y8614015",1,"Ecuador"
11958,50,122,"RV32288815GHW3725216G1555168",1,"Macedonia"
11959,71,75,"MY34277463KVY7265651X8218838",2,"Belarus"
11960,28,36,"UU73123354PYM6122992P6622114",2,"South Georgia and The South Sandwich Islands"
11961,6,43,"SD14428141RXR6139608J4652144",1,"Cayman Islands"
11962,32,31,"XI81016547VVU5122646C0221563",2,"Puerto Rico"
11963,1,127,"OT84817271TWR8886753S2816287",2,"Martinique"
11964,25,85,"UD58135445MTM4871104V6478634",2,"Burkina Faso"
11965,77,129,"QJ16276132XJO2628145X5816558",1,"Slovenia"
11966,56,54,"FZ62454673PJU8331683P5463435",1,"Papua New Guinea"
11967,71,109,"TZ07646601NKS5365254L1339048",2,"Maldives"
11968,65,115,"FQ64032588SZB6538514L4832626",1,"Cayman Islands"
11969,33,132,"TP27137947ZAG6222848C6151368",1,"Western Sahara"
11970,3,92,"QL31468674RPQ4042012V3219316",2,"Guernsey"
11971,18,101,"PG15548681ZYT5654803H1144247",2,"Burkina Faso"
11972,18,55,"OV96013416VQX8553025I0166775",2,"Faroe Islands"
11973,14,56,"IH56651846BKW6895485H0628538",2,"Antarctica"
11974,44,88,"AS30377181RPK7383024F6006333",1,"Thailand"
11975,19,93,"XZ88582968RAC1542601D7675873",1,"Hong Kong"
11976,22,127,"TQ02243331OOR0058191Y5979814",2,"Korea, North"
11977,36,53,"EJ83412804PIN1003414Y4638884",1,"Martinique"
11978,48,56,"ZB97731689JXD4295442W8341943",2,"Lebanon"
11979,3,127,"PI44651950PHW2582113B9270023",1,"Azerbaijan"
11980,16,109,"JL55880392PIX4920491I9851532",1,"British Indian Ocean Territory"
11981,48,114,"AV88159431FQK8786691Y4241812",1,"Anguilla"
11982,62,86,"SS48202618RSE5804624L6821729",1,"Sint Maarten"
11983,30,101,"XK15354516KSO8430418T2130437",1,"Iraq"
11984,10,111,"IJ33415405PZW4295973C4452371",2,"United States Minor Outlying Islands"
11985,33,116,"JT05508655RBC4880634Y6657564",2,"Nauru"
11986,63,76,"GG13929663QWX5465726L6490508",2,"Poland"
11987,73,133,"MU82885153HSC1673476H2427542",1,"Côte D'Ivoire (Ivory Coast)"
11988,86,38,"KP25412685UNN5858568R7645420",1,"Turkey"
11989,44,131,"KV43442828EMH8107821I2582833",2,"Barbados"
11990,70,122,"ER26752863PDZ1507101G5756734",2,"Korea, North"
11991,58,38,"II63658423OXN6571437E4101292",1,"Chile"
11992,80,85,"WO55760145BCD2157014A2755687",1,"Viet Nam"
11993,84,90,"VG34201573FTW3426274H8838150",2,"Turkmenistan"
11994,29,86,"OP74038168VBC4825177Y1104852",2,"Uganda"
11995,20,97,"UC41658761EJT0249751R1582753",2,"Venezuela"
11996,44,112,"GH45298441ORR0611762S5372634",1,"Luxembourg"
11997,26,49,"SU25614461WMN5364139W8474417",2,"Morocco"
11998,31,81,"LM68138312WLI3253237X2643087",1,"Chile"
11999,50,57,"MD84721141MKH1597317J5634400",2,"Ireland"
12000,7,67,"QS58382737ZDM6749426D1318496",2,"Viet Nam"
12001,15,39,"UK55238506SLN5223612G4373723",1,"Cambodia"
12002,47,128,"SD05346670GTS1677604X8484456",1,"Mali"
12003,15,38,"GG05769589SJK8380138K9946721",1,"Timor-Leste"
12004,60,76,"PH81456054NJK6142765A0131568",1,"Brunei"
12005,26,129,"HC13481130TCJ3124948G8274287",1,"France"
12006,62,91,"PJ35338500SYN7437126P7219237",2,"Samoa"
12007,46,129,"FR64758826FXT5640017W4638245",1,"Wallis and Futuna"
12008,2,46,"KS55812555RDP2084738N1258962",2,"Lebanon"
12009,50,110,"KS49121126SWW4543687B4684726",1,"Philippines"
12010,55,31,"DV46313263XED3323986H9314267",1,"Uganda"
12011,83,87,"RN07638127CJK4659682M7677996",2,"Curaçao"
12012,19,114,"CA14875968YIF8859466Z3261718",1,"Samoa"
12013,78,60,"SC44215629WSC1050093T7783626",1,"Sri Lanka"
12014,40,105,"VJ28369148CSP6511851M7034360",2,"American Samoa"
12015,24,116,"VB47935217RFY4471474F2476345",1,"Ukraine"
12016,39,84,"FS86517274OER3755876N5452644",2,"Cameroon"
12017,28,50,"IY70705743RLT1355613L5911453",2,"Rwanda"
12018,70,90,"YP39006869MPE7400128D3754176",1,"Lesotho"
12019,86,71,"GX92276590IHQ5189546P7350935",1,"Venezuela"
12020,49,43,"WQ33923200DQQ5173245Y4681572",2,"Tajikistan"
12021,53,112,"EE58223418KBM3093495G7437183",2,"Singapore"
12022,51,100,"BN74598412YFV1304087X5548047",2,"Dominica"
12023,31,101,"QA63179238QYB8741738B0505269",1,"El Salvador"
12024,21,64,"DF50114354CDY9384221W0218256",2,"Saint Lucia"
12025,56,32,"FS13746418IQV8233925E7387151",1,"Ukraine"
12026,61,126,"IL59943629HQJ4666731M9038613",2,"Angola"
12027,3,68,"HP37913791GBJ1502697I3073288",2,"Poland"
12028,58,135,"DU29153549PZP7232810O8183332",2,"Bahrain"
12029,38,31,"QB16382385FDD2032617P3822758",1,"Cayman Islands"
12030,26,122,"MN33968442PMH4712818W2351888",2,"Lesotho"
12031,60,73,"DN68322365RBB8137088I1678816",1,"Peru"
12032,9,119,"RV61882407XTR8428766W3287674",2,"Slovakia"
12033,47,81,"OU35465661SCJ4235834M2135459",2,"Guernsey"
12034,78,130,"II96731431QIH8072376T0387959",1,"Anguilla"
12035,39,84,"UF86417524YIY6028305W1013964",2,"Lebanon"
12639,62,121,"ZX76121866HFO8788631B2556052",1,"Saint Kitts and Nevis"
12640,17,85,"NX79523226GUI2191973D9944571",2,"Dominican Republic"
12641,52,66,"OA21360228FQI7317085B9823549",2,"Uzbekistan"
12642,81,81,"KU72551540RMJ3380116S3527385",1,"Guyana"
12643,55,120,"LP21426636VVW5689010G6299886",1,"Cuba"
12644,76,93,"WJ01738124IIE7046173D2202374",1,"Belgium"
12645,16,127,"MD56957587TIZ6529536X0568133",2,"Angola"
12646,72,136,"UU26537620TXR4161116F0488611",2,"Azerbaijan"
12647,71,33,"RE28214226PMT8175682F2185084",1,"Saint Vincent and The Grenadines"
12648,73,137,"KU23125663LMW2411248R1919433",2,"Pitcairn Islands"
12649,67,63,"NQ11112239VXJ4956601N4712463",2,"Turkmenistan"
12650,70,34,"EH23728926MLO7977425C0158324",1,"Kyrgyzstan"
12651,74,46,"FX36037255QRH9241053X8773788",2,"Saint Barthélemy"
12652,25,110,"GT54784054HPY6903540A8444131",1,"Seychelles"
12653,68,83,"GK52096746VHU4138796C5776623",1,"Trinidad and Tobago"
12654,76,106,"CC51746267OJC1265614T4966234",1,"Lesotho"
12655,52,60,"BJ42522750NDW3151733Y6155356",1,"Bahrain"
12656,64,109,"VD67664925TKY1226786F5645573",1,"Tanzania"
12657,17,83,"SP75362376IFS1138703P3228963",2,"Burkina Faso"
12658,70,52,"GY56541288TLD8856606F9967226",1,"Bahamas"
12659,51,90,"HR47901881AKV3218535Q4611237",1,"Venezuela"
12660,5,58,"EF81583172JLF1816835L3751871",1,"Antarctica"
12661,61,63,"GD07496642KIN5841831W0095612",1,"United Kingdom (Great Britain)"
12662,42,136,"ZI39416219WAZ3472852R0749235",1,"Austria"
12663,60,52,"KF35666063NVK9787087Q1758734",2,"Cape Verde"
12664,20,43,"JJ79017717BKJ8766475K9176718",2,"Guernsey"
12665,10,48,"PS84119776GSK4665690A4957892",2,"Somalia"
12666,16,139,"CY33443573EKS7318027C1245156",1,"Papua New Guinea"
12667,9,122,"ST02017393GCT5828964I3714738",2,"Falkland Islands"
12668,28,39,"HA97896302QLM6013555K6923599",1,"Liberia"
12669,62,96,"JK36632120DOS1327031B5587366",1,"Zambia"
12670,88,46,"LS65843699RJI9499166Q6315636",1,"Cape Verde"
12671,86,65,"YX74466439RQZ4865658C0223358",1,"Tonga"
12672,39,126,"PF55714871KET4156899D5107671",1,"Angola"
12673,79,89,"SQ87625678OVW3024878I6348470",1,"Palau"
12674,4,136,"FA46985236MHD9485367T6838527",1,"Dominica"
12675,1,65,"GL13547541NZG0862790U6365733",1,"Svalbard and Jan Mayen Islands"
12676,61,120,"CJ41127367WLV5956353M6928451",1,"Switzerland"
12677,62,136,"QH55315112QCY8088687Q2054225",2,"South Sudan"
12678,39,107,"AJ74921457YCV5102600R7752965",2,"Papua New Guinea"
12679,6,66,"VI45456740KDM4654445L9928410",2,"El Salvador"
12680,82,117,"IL63322055KUF2294450G2441234",1,"Russian Federation"
12681,41,56,"IG11422628JGV7151251M5031640",2,"Denmark"
12682,89,97,"ZY94318586DBV2825428B2281346",2,"Grenada"
12683,41,46,"TY52355470CSJ7841407M6251955",2,"Taiwan"
12684,16,67,"IN92561365NUJ5718535G4727679",1,"Kuwait"
12685,57,38,"XX81507731EXO6165311S1910532",2,"Antigua and Barbuda"
12686,46,111,"RL03458625WSB7787796J9854706",1,"Guinea"
12687,6,86,"CS96938594JUK4834720X9354564",2,"Martinique"
12688,81,43,"LY59934691NUF0631786Z7071348",1,"Pakistan"
12689,72,53,"SW85274137TPS3265014R0176362",1,"Western Sahara"
12690,54,111,"NM97568376CHR3425453W6549197",1,"Suriname"
12691,81,112,"MS54884354PIU8248426K1552275",2,"Norfolk Island"
12692,78,106,"YH98428857FWM4086462N0218534",1,"Niue"
12693,42,71,"FE45885720UFH2167454T2356238",1,"Greece"
12694,43,86,"IA53640162GKM3648614Q5456441",2,"Luxembourg"
12695,69,40,"JQ32717473APN5367032B2776700",1,"Suriname"
12696,81,81,"LA20554911FWX6034635S1289840",1,"Fiji"
12697,6,65,"OD64919483PSE2341640C8014826",2,"Ethiopia"
12698,15,39,"DN12535777SXJ7218218N7807029",2,"Albania"
12699,88,83,"MU63242137QSS4532706R4243765",1,"Serbia"
12700,31,43,"XL09852052JIU4452486V6662885",1,"Tonga"
12701,52,42,"BZ77112081UUE8877571H7245673",2,"Armenia"
12702,37,128,"IL32337606LFH7106857F5042669",2,"Panama"
12703,89,125,"XV71406808UML5256013P4672028",2,"Western Sahara"
12704,24,39,"NE65638872ZLW6392853K5063338",1,"Tanzania"
12705,40,52,"SX28486092MPF1686142T3122962",1,"Chad"
12706,85,100,"NU58516659KAO7749376H3421412",2,"Saint Barthélemy"
12707,39,116,"RH58180761ADG2512287N5168312",2,"Nauru"
12708,66,59,"PC13481167LRV9047404L7712352",2,"Costa Rica"
12709,34,140,"VT22231190QYR9661854O2525861",2,"Faroe Islands"
12710,50,86,"IN11644596IQP7761652N5877104",2,"Virgin Islands, British"
12711,56,60,"CX07838548NKU2377637B4663370",1,"Peru"
12712,53,112,"MO42411310RBW5388297O7895475",1,"Kiribati"
